story,grade
"어린 시절부터 잦은 악몽에 시달렸던 스튜는 수면 치료사 줄리의 치료를 받고 회복한다. 그리고 그는 오른손에서 왼손으로 펜을 바꾸고 몽키 본 만화를 그리기 시작한다. 엄청난 인기를 끈 몽키 본의 초연 날, 시끄러운 언론을 피해 줄리에게 조용히 프로포즈하기 위해 집으로 돌아가던 스튜는 교통사고를 당해 혼수상태에 빠진다. 스튜는 혼수상태에 빠진 환자들이 사후세계로 가기 전에 일시적으로 머무는 다운타운에서 몽키 본을 만나 그의 도움으로 세상으로 돌아갈 수 있는 패스를 얻는다. 하지만 실제로 세상으로 돌아온 것은 스튜가 아니라 만화 캐릭터 몽키 본이었다...",12세이상관람가
"레빈, 모스, 엘리노어, 노마는 시카고의 부동산 중개사에서 일합니다. 노마는 최근에 가장 성공적이었지만 나머지는 거의 거래를 하지 못해 어려움에 처해 있습니다. 특히 레빈은 글렌로즈 농장을 팔고 경품으로 차를 사기도 했지만 최근에 계속 실패하고 있으며 딸의 치료비 때문에 최악의 재정 상황에 처해 있습니다. 그들은 모두 새로운 목록인 글렌게리를 원하지만 사무실 관리자 존은 그들의 바람을 무시합니다. 그리고 이번에 거래를 하지 못하면 해고될 것이라고 말합니다. 한편, 오래된 목록과의 실패한 협의에서 돌아오는 길에 모스는 엘리노어에게 글렌게리를 훔치자고 제안하지만 엘리노어는 거부합니다. 불행히도 노마는 글렌게리를 팔지만 우연히도 그날 밤 글렌게리를 판매하는 계약서와 수표가 도난당하고 그들은 경찰에 심문을 받습니다.",12세이상관람가
"존 스탠튼이라는 환자가 18명의 다른 환자와 함께 시카고의 정신병원에서 탈출한다. 그는 2년 전 뉴포트 사우스 고등학교를 중퇴하고 정신병원에 수감되었으며, 이미 3개 병원의 다른 환자들과 함께 탈출했다. 뉴포트 고등학교 학생인 매디는 신문 기사를 통해 이 소식을 듣고 스탠튼에게 매료되어 그가 사람들을 자유롭게 해준다고 믿는다. 학교 생활에 불만을 품고 있던 매디는 교사들이 학생들을 감시하고 통제하는 시스템을 만들고 있으며, 학생들이 자유를 박탈당하고 있다고 주장하며, 자신도 학생들을 자유롭게 해줄 수 있다는 생각으로 스탠튼에게 연락을 시도한다. 결국 스탠튼은 매디에게 자신의 목소리가 녹음된 테이프를 보내는데, 그 안에는 교사의 교과서에서 시험 답을 훔치고, 학생들을 모아서 선동하고, 그들의 힘을 시각화하는 로고를 만들라는 지시가 들어 있다. 그 무렵, 교사 중 한 명이 학생을 때리는 사건이 발생했는데, 매디와 그녀의 무리는 학교 벽 전체에 이 사건을 홍보하는 전단지를 붙였고, 방문 기자가 기사를 써서 이 사건을 다루면서 학교 당국에 큰 곤경을 안겼습니다.",12세이상관람가
"지구에서 천 광년 떨어진 K-Pex라는 행성에서 왔다고 주장하는 한 남자가 정신병원에 입원한다.그의 이름은 '프롯'으로, 그는 자신이 외계인이라고 믿는다.그는 지구의 빛이 너무 밝아서 선글라스를 벗을 수 없고, 쾌활하고 밝은 성격으로 사람들을 사로잡는다.그곳에서 프롯은 사람들에게 K-Pex에 대한 신비한 이야기를 들려준다.그러던 어느 날, 프롯이 고향인 K-Pex에 간다고 하자 병원의 모든 환자들이 그와 함께 가고 싶어서 소란을 피운다.하지만 프롯과 함께 K-Pex에 갈 수 있는 사람은 단 한 명뿐!병원의 환자들은 자신의 감정을 담은 편지를 써서 하나하나 프롯에게 건넨다.정신과 의사 마크는 하루 종일 환자들의 괴롭힘에 지쳐 있다.그러던 어느 날, 자신을 외계인이라고 주장하는 남자가 진료실로 들어온다.그를 단순히 정신병자라고 일축하는 데는 의심스러운 점이 있다. 자신의 문제가 과도한 망상에서 비롯되었다고 진단한 마크는 자신의 내면에 숨겨진 것이 무엇인지 밝혀내려고 노력한다. 하지만 그의 노력은 실패하고 마크는 프로트의 설명할 수 없는 매력에 끌린다. 그는 프로트에 대한 막연한 두려움에 점점 더 사로잡히면서 지금까지 자신의 삶에서 믿었던 모든 것을 의심하기 시작한다.",12세이상관람가
1930년대 상하이에 온 성은 대군과 그의 초능력과의 대결에서 실패한 연애로 우울증에 빠져 자살을 앞둔 삼촌을 만나 범죄에 연루되고 보스 딩릭을 만난다. 그는 성을 자신의 친구로 삼고 싶어하고 성은 딩릭의 약혼녀 여선과 사랑에 빠진다. 하지만 카와지마라는 일본 스파이가 딩릭의 카지노에 찾아와 대군의 초능력으로 그를 파괴하려 한다. 딩릭이 그녀를 물리치고 여선과의 결혼을 발표하자 성은 상사병에 걸린다. 대결을 준비하기 위해 딩릭은 여선의 쌍둥이 자매 여몽을 데려와 그를 완전히 회복시킨다.,12세이상관람가
"스티븐 초우는 경찰의 문제아이지만 뛰어난 지능과 무술 실력으로 인정받고 있다. 어느 날 경찰서장의 총이 사라지고, 그것이 고등학생 불량배들의 손에 있다는 것을 알게 된다. 스티븐 초우는 교복을 입고 학교에 갈 수밖에 없지만, 공부에는 관심이 없고 문제만 일으킨다. 하지만 의무를 다하는 것 외에도 학교에 갈 이유가 있는데, 바로 여교사 장민 때문이다. 부하인 응만탓의 아들이라는 굴욕에도 불구하고 그는 부지런히 학교에 간다. 하지만 장민 선생님의 특별한 지도 아래 스티븐 초우의 실력이 향상되고 불량배들로부터 우등생을 보호하는 데 앞장선다. 학교에서의 인기는 치솟고, 총기 도난 사건의 범인으로 주목받고 있는 장휘양과의 대결을 준비한다.",12세이상관람가
"안국지의 남편은 공무원이고, 대학생 아들은 별로 말이 없다. 안국지는 친구들이 기부금을 받으면 가족에게 별 도움이 안 된다고 해서 쌍꺼풀 수술을 한다. 길거리에서 짐을 들어주는 룸살롱 주인이 있는 모텔에 가도 그냥 나간다. 아들은 여자친구와 유럽 배낭여행을 가자고 부모님께 부탁하지만 허락해주지 않는다. 뇌물을 받고 마을을 묘지로 정한 아버지는 이에 항의하는 마을 사람들에게 구타를 당한다. 오늘도 세 식구가 식탁에 둘러앉지만 두 사람 사이의 거리는 여전하다.",12세이상관람가
"사랑, 눈물 그리고... 인생 ""어떻게 시작해야 할지... 놀라셨겠지만, 그보다 더 부끄러운 말을 해야겠어요..."" 수정의 직업은 늘 자신감 넘치는 태도와 솔직한 미소로 주변 사람들의 관심과 사랑을 받는 잡지 사진작가. 남자 기자들과의 몸싸움에도 지지 않을 만큼 프로페셔널한 수정은 일과 삶에 지치면 꼭 찾는 곳이다. 오랜 시간 동안 그녀를 지지해 온 친구 영하의 작업실. 수정은 늘 밝고 주름 하나 없는 얼굴이지만, 영하를 찾아가면 감춰진 슬픔과 외로움을 드러낸다. 수정을 바라보는 영하의 눈빛에는 연민과 사랑이 뒤섞인 복잡한 감정이 담겨 있다... 수정의 아픔을 껴안고 싶지만, 두 사람 사이의 벽이 너무 높다는 걸 느낀다. 한편, 다시 한번 감당하기 힘든 절망에 직면한 수정은 5년 전의 가슴 아픈 추억을 떠올리며 지환을 만난다...",12세이상관람가
"아무도 섬이 아니다! 부모님이 물려주신 유산으로 살아가는 싱글남 윌 프리먼은 결혼의 무덤으로 들어가는 친구들 때문에 항상 어리둥절해 한다. 그리고 여자와 즐거운 시간 보내는 것 외에는 아무것도 생각하지 않는 그는 여자들이 결혼을 제안하면 온갖 변명을 늘어놓고, 미꾸리처럼 그들을 거부한다. 어느 날, 자유를 포기하지 않고 가볍게 즐거운 시간을 보낼 수 있는 파트너를 어떻게 찾을 수 있을까 고민하던 중, 아이를 키우는 싱글맘이 자신에게 완벽한 짝이라는 결론에 도달한다. 그들은 남자에 대한 갈증이 적당히 있고, 특별히 책임감을 느낄 필요가 없기 때문이다. 싱글 여성을 잡기 위해 '싱글패런츠' 협회에 가입한 윌은 그곳에서 마커스라는 12살 괴롭힘 소년을 만나고, 외롭고 수동적인 마커스에게 아버지 같은 책임감으로 '멋진 남자가 되는 법'을 가르치기 시작한다. 하지만 시간이 지날수록 마커스의 성장을 돕는 게 아니라, 자신도 점차 성숙한 어른이 되어가는 것 같다는 생각이 들기 시작한다...",12세이상관람가
"21세기 최고의 판타지 걸작이 돌아온다! <반지의 제왕> 시리즈 확장판 첫 스크린 공개! 모든 힘을 지배하는 악의 군주 '사우론'의 원반이 깨어나고, 악의 세력이 세상을 지배하면서 중간계는 혼돈에 빠진다. 호빗 '프로도'와 그의 친구들, 엘프 '레골라스', 인간 전사 '아라고른'과 '보로미르', 드워프 '짐리', 마법사 '간달프'로 구성된 반지원정대는 평화를 지키기 위해 원반을 파괴하는 유일한 방법으로 반지가 만들어진 모르도르로 생명을 건 여정을 떠난다. 한편, 세력을 확장해 온 사우론과 피할 수 없는 전쟁을 앞둔 반지원정대는 마침내 거대한 최후의 전쟁을 시작하는데...",12세이상관람가
"멈추지 않는 수수께끼의 메시지... 마지막 메시지는 무엇일까? 어느 날 아침, 두려움에 가득 찬 자녀들의 표정에 이상한 것을 느낀 그레이엄은 농장에서 500피트 높이의 수수께끼의 원을 발견한다. 밤새 나타난 정체불명의 표지판에 혼란에 빠진 그레이엄 가족은 범인을 잡기 위해 고군분투하지만 시간이 지날수록 그들을 에워싼 수수께끼와 두려움만이 분명해진다! 수수께끼의 원은 인간의 속임수일까? 아니면 혼란의 메시지일까? 미국 펜실베이니아주 벅스 카운티에 있는 그레이엄 헤스의 농장집 2층 창문의 투명한 유리가 잠시 흔들린다. 그 유리창으로 창밖을 내다보는 사람은 누구일까? 바로 그날 아침, 그레이엄(멜)은 자녀들과 반려견의 비명 소리에 놀라 깨어나 밖으로 달려나간다. 그러자 그는 놀라지 않을 수 없다. 그의 옥수수 밭에서 이상한 흔적이 발견된 것이다. 그것은 수수께끼의 원, 원과 선의 복잡한 패턴이다. 그날부터 그레이엄은 미스터리 서클이 무엇을 말하려고 하는지, 그리고 왜 그것이 그의 옥수수 밭에서 만들어졌는지에 대한 미스터리를 푸는 과정에서 충격적인 존재를 만난다. 그레이엄이 목격한 존재는 자신뿐만 아니라 여동생 메릴, 아들 모건, 어린 딸 보의 삶에도 큰 충격과 변화를 가져오기 시작한다.",12세이상관람가
"어느 날 평범한 직장인이 저지른 살인!‘이 총은 뭐야!’‘세상에 필요한 건 이게 아니야!’ 타카키가 눈을 뜨자 호텔 방에 있다는 사실에 충격을 받는다. 주말에 대한 기억이 전혀 없기 때문이다. 떠올려보니 야쿠자 보스를 만나 술을 많이 마셨다. 그리고…총으로 쏘았다. 그가 저지른 3일간의 미스터리한 살인 사건은 TV에서 화제가 되고 있다. 게다가 호텔 밖에는 수많은 군인들이 주둔해 있다. 자신이 저지른 터무니없는 일을 생각한 타카키는 자살을 결심하고 유언장을 쓴다. 한편 무장 특수부대가 밖에서 타카키를 체포할 준비를 하고 있고, 온갖 언론과 보스가 죽은 야쿠자 조직원들이 소동을 일으키려고 한다. 다시 술 한 병을 다 마신 타카키는 자신을 공격하려는 특수부대를 모두 물리치고 경찰 대장을 인질로 잡고 호텔 앞으로 나온다. 총을 든 타카키는 특수부대, 경찰, 야쿠자 앞에서 소리친다. ""이 총은 뭐야!"" ""세상에 필요한 건 이게 아니야!"" 타카키의 말에 감동한 특수부대와 경찰은 총을 치우기 시작하고, 야쿠자도 숨겨진 총을 내려놓는다…",12세이상관람가
"그는 몰랐다. 가장 소중한 것이 남았다... 모든 것을 잃었다고 생각했던 순간, 또 다른 사랑이 시작되었다. 누구든 스타로 만들 수 있는 뛰어난 말과 전략을 가진 뉴욕 최고의 홍보 담당자 '올리'(벤 애플렉)... 그는 모든 면에서 성공했고 돈과 명예, 심지어 사랑스러운 아내까지 있었지만, 불운과 어울리는 사람은 아니었다. 그러던 어느 날, 그의 삶을 뒤집는 사건이 딸 '거티'(라켈 카스트로)의 탄생이었다. 약했던 그의 아내는 '거티'를 낳자마자 죽었고, 슬픔을 잊기도 전에 그는 중요한 기자 회견에서 '거티' 때문에 자신의 경력에 ​​큰 오점을 남길 발언을 했다. 직장과 아내라는 자신에게 전부였던 것을 잃은 그는 세상이 무엇인지 아직 모르는 갓 태어난 '거티'와 함께 뉴저지 시골 마을에 있는 아버지 집으로 돌아와, 자신에게서 모든 것을 빼앗아가는 '거티'를 외면하고 컴백을 꿈꾸었지만 모든 것이 변해버린 현실이 그를 외면했다. 7년 후... '올리'는 뉴저지에서 거리 청소부가 되었고, 수많은 이야기 속에서 그와 함께했던 '거티'는 벌써 일곱 살이 되었다. 그는 현재에 익숙해질 때가 되었지만, 뉴욕의 사무실에서 보는 야경이 그리웠고, 죽은 아내에 대한 그리움은 여전히 ​​그를 괴롭혔다. 하지만 모든 것을 앗아갔다고 생각했던 딸 '거티'가 자신의 유일한 행복이 되어가고 있다는 것을 깨닫고, 호기심 많은 딸에게 좋은 아빠가 되기로 결심하고, 오직 '거티'만 바라보며 모든 것을 견뎌냈다. 그리고 또 다른 여성 '마야'(리브 타일러)가 그에게 다가와, 그가 전에 느껴본 적 없는 행복한 자극을 주는데...",12세이상관람가
