story,grade
"이상하게도 감정이 북받치는 사랑의 순간을 설명할 수 있을까? <연애의 예고>는 전통 중국 음악을 밝고 경쾌한 러브스토리에 접목하고 동양적 요소를 십분 활용해 남녀의 사랑을 음악적 요소로 그린 로맨틱 코미디다. 두명한(왕리홍)은 이미지 관리를 철저히 하는 완벽한 매력남으로, 유명 가수다. 겉보기에는 화려한 외모만 있는 아이돌 스타 같지만, 남들의 수다까지 잡는 절대음감(?)을 지녔다. 성공적인 스케줄을 마치고 돌아오는 길에 음악과 여학생 송소청(류이페이)을 차에 치는데, 그녀가 자신의 상처는 아랑곳하지 않고 악기 상태를 체크하는 모습에 이상한 기분이 든다. 이후 그녀를 만나러 분장하고 그녀가 다니는 대학에 입학한 두명한은 그녀에게 매우 호감을 갖는 절친이 되는데... 두명한은 언제, 어떻게 송소중의 마음을 사로잡을까? 잘생긴 미모의 배우들과 함께 눈을 즐겁게 하는 로맨틱 코미디, 왕리홍의 얼후 연기와 류이페이의 아름다운 거문고 연기로 귀를 즐겁게 하는 로맨틱 코미디!",전체 관람가
오후 서울 달동에서 한 아이가 가게에서 두부를 삽니다. 그날 밤 두부가 들어간 된장찌개가 저녁으로 나오고 아이는 억지로 먹습니다. 아이는 두부를 사러 가는 반복적인 일상입니다. 아이의 눈은 두부 가게 옆에 새로 오픈한 빵집으로 향하지만 아이는 두부를 삽니다. 다음 날 아이는 다시 두부를 사러 내려갑니다. 내려가는 길에 발견한 고양이에게 화를 냅니다.,전체 관람가
"지하철 2호선. 한 손으로는 검은 가죽 가방의 벌어진 틈을 잡고, 다른 한 손으로는 휴대전화를 든 채, 그녀는 눈물을 흘리며 증언한다. ""근데 언니... 뭔가가 우리를 붙잡아야 해요."" 현행 산업안전보건법에 따르면 상시 근로자 50~300명 규모의 사업장은 3개월에 한 번씩 사업장 건강관리를 담당하는 산업의학과 전문의로부터 건강관리를 받아야 한다. 이 영화는 위 법률에 따라 실시하는 1년간의 현장 건강관리 다큐멘터리로 시작한다. ""올해 몇 살이세요?"" ""응, 소주 두 병 마실게요."" 마네킹 공장에서 일하는 한 노동자가 건강검진을 받는다. 하루 종일 먼지와 소음에 노출된 그의 몸은 너무 약해 의사의 질문도 알아들을 수 없다. 그는 휴식이 최선의 치료법이라는 것을 알지만, 의사도 환자도 더 이상 아무 말도 할 수 없다. ""네트워크 시스템을 관리해요. 만지고 IP도 조정하고... 뭐예요? 전 우주를 연결하는 인터넷망의 서버는 용산의 한 모퉁이 사무실에서 돌아간다. 그 작고 네모난 공간에서 밤새워 일하며 24시간 고속 서비스를 제공하는 사람들은 컵라면과 채팅창을 친구로 삼아 디지털 세계를 '관리'한다. ""하드디스크가 인식이 안 되는데, 그 안의 데이터가... 돌려받을 수 있을까?"" 눈으로 보고 귀로 듣는 수많은 기억들이 하드디스크와 메모리카드에 쌓여 있다. 사람들은 이런 일상의 순간을 SNS로 다른 사람들과 공유하고, 때로는 경쟁적으로 전문 장비를 구매하기도 한다. 세상이 '글로벌'하고 '디지털'화되는 것에 열광할수록 현실은 더욱 암울해진다.",전체 관람가
"꿈을 찾는 신비로운 모험이 시작된다! 별처럼 빛나는 마법의 돌을 찾아 꿈과 상상, 마법의 생물의 땅 아프리카로 출발! 자나는 꿈이 많고 상상력이 풍부한 열 살 소녀다. 바르셀로나 거리에서 아프리카 소년 카보를 만난 후, 자나는 상상했던 대로 이루어지는 놀라운 여행을 시작한다. 자나는 톰슨가젤보다 빠르고 똑똑한 소년 멜을 만나고, 꿈에서만 봤던 행운의 날개 달린 말을 타고 아프리카 한가운데에 도착한다. 그 후, 자나는 아프리카의 위대한 자연의 숨 막힐 듯한 아름다움을 경험하고 놀라운 동물과 마법의 생물을 만난다. 한편, 자나를 비밀의 땅으로 안내한 카보는 별처럼 빛나는 마법의 돌을 남기고 사라진다...",전체 관람가
"도장의 2인자 락은 항상 페이퍼에게 진다. 락이 ​​심부름을 간 사이, 과거에 페이퍼에게 졌던 시저가 복수를 위해 도장을 습격하는데… 락은 그를 막을 수 있을까? 영원한 2인자의 두려움 없는 도전이 시작된다. [출처] 락의 꿈-이동명 OAF 2010 오프인포커스2 공모전 상영 | 작가 OAF",전체 관람가
"위험에 처한 친구를 구하기 위한 작은 사슴 고비의 신나는 모험이 시작됩니다! 장난꾸러기 삼인조 작은 사슴 고비와 쌍둥이 용 비비와 쿠마! 크리스마스 전날, 호기심 많은 고비는 호버보드를 타다가 곤경에 처하고 비비를 다치게 합니다. 비비가 고통스러워하는 것을 보고 고비는 자신의 실수를 뉘우치고 할아버지는 그에게 전설을 들려줍니다... 크리스마스 전에 산타클로스에게 소원을 말하면 이루어진다는 전설이죠. 그래서 고비와 쿠마는 산타클로스를 만나기 위해 산타랜드로 출발합니다! 고비는 멀리 있는 산타랜드에 무사히 도착할 수 있을까요?",전체 관람가
"최악의 패배자 vs. 최고의 킹카, 당신은 어느 쪽을 선택하시겠습니까? 해럴드는 천재적인 두뇌를 가지고 있지만, 못생긴 외모와 소심한 성격 때문에 항상 친구들에게 놀림을 받습니다. 그는 괴짜 발명가이자 교수인 할아버지의 추천으로 영재 과학 학교에 입학합니다. 새로운 학교에서도 여전히 괴롭힘을 당하는 해럴드는 학교 최고의 여왕벌인 폴리를 만나 그녀와 사랑에 빠집니다. 그녀 앞에서 멋지게 보이고 싶었던 해럴드는 우연히 할아버지의 연구실에서 변신 약을 발견하고 오랜 고민 끝에 그것을 마시게 됩니다. 그가 눈을 뜨자 그는 더 이상 패배자 해럴드가 아니라 최고의 킹카 잭으로 변신했습니다... ..",전체 관람가
"게으른 고양이 가필드, 취미는 먹는 것이고 특기는 자는 것! 어느 날, '카툰 월드'에서 걱정 없이 행복하게 사는 가필드에게 갑자기 엄청난 임무가 주어진다! 바로, 슈퍼빌런 '베트빅스'로부터 '카툰 월드'와 '우주'를 지키는 것이다! 우주를 정복하려는 사악한 슈퍼빌런 '베트빅스'는 돌칸 행성에서 훔친 거대하고 강력한 무기로 '카툰 월드'의 사람들을 통제하고 조종하려 한다. 탐식하는 고양이 '가필드'는 잘생긴 오리지널 히어로 '가즈카'와 힘을 합쳐 악당을 물리치고 우주를 구할 수 있을까?",전체 관람가
"100년 후, 다시 한번 충격적인 쓰나미가 찾아온다!! 타이타닉호 침몰 100년 후, 원래 타이타닉호보다 더 호화롭고 거대하며 최첨단의 배가 건조되는데, 이름은 타이타닉2호다. 타이타닉호 침몰 100주년을 맞아 대서양을 횡단한 항해를 기념하는 축하식이 거행된다. 하지만 기념일에 준공식을 치르기 위해 무리한 절차를 밟아 엔진 설치 및 안전 검사 기준을 충족하지 못한 채 출항한다. 그러다가 빙산이 깨지고 거대한 쓰나미가 대서양을 강타한다... 타이타닉2호의 운명은 타이타닉호의 운명을 따라갈까?",전체 관람가
"크리스마스가 다가오면서 산타의 마을은 다시 바빠진다. 산타는 1600번째 생일을 축하하며 더욱 설레고 행복해진다. 그러다 산타의 오랜 친구 허클버클이 세상을 떠났다는 소식이 들리고 산타는 슬픔에 빠진다. 산타클로스를 위로하기 위해 엘프 엘리는 인형 강아지 포스를 진짜 강아지로 만든다. 산타클로스와 포스는 허클버클 매장이 있는 뉴욕으로 가고, 산타클로스는 교통사고로 기억을 잃는다. 한편, 새로운 고아원에 남겨진 퀸은 크리스마스의 마법을 믿는 어린 소녀다. 그녀는 허클버클 매장에서 산타클로스를 보고 산타에게 원하는 것을 말한다...",전체 관람가
"영어는 특수학교 7학년으로 키가 크고 어리지만 순수하고 천진난만한 학생이다.영어는 똑똑한 짱구와 절친이지만 부모님은 두 사람이 친해지는 것을 좋아하지 않고 사이가 좋지 않다.즐거운 여름방학 동안 두 가족은 섬으로 여행을 떠나지만 섬에서 서로를 방문한다는 것을 알게 되자 불운이라 생각하고 다른 곳으로 도망가기 위해 배를 타지만 영어와 짱구는 몰래 빠져나와 섬에 머무른다.한편 섬은 국제 밀수업자들의 만남의 장소로 사용되고 승대와 성우는 그들의 무리에 속하지만 순진해서 섬에 국보 도자기를 깜빡하고 두목에게 곤경에 처한다.도자기로 섬에 가지만 도자기가 없어지고, 그들은 영어와 짱구가 자신들만 있는 별장에 숨겼다고 생각하고 무차별적으로 별장을 공격한다. 하지만 영구와 장구는 다양한 방법으로 그들의 공격을 막고 결국 일당을 잡는다.",전체 관람가
"주인공 영구는 평소 부모님의 지나친 보호에 지쳐 혼자 사는 것을 고민한다. 어느 날, 영구는 부모님과 함께 부산으로 여행을 간다. 여행 중 우연히 부모님을 잃은 영구는 아버지의 짐에서 지갑과 돈을 발견하고 부모님의 간섭 없이 혼자서 여기저기를 헤매는 삶을 살지만, 부모님의 잔소리가 자신을 위한 것이라는 것을 깨닫고 부모님을 찾아간다.",전체 관람가
"이게 진실이야! “내 가족, 혈육을 다 죽인 원한으로 가득 찬 김정일 정권, 정말 울지 않고는 살 수 없고 가슴이 너무 아프다.” 강철환, 신동혁 등 탈북자 12명은 굶주림, 폭행, 강제수용소 생활, 자유에 대한 그리움 등으로 각자 탈출을 시도했고, 힘든 시기를 겪으며 결국 탈출에 성공했다. 그 중에는 북한군 장교, 러시아 유학 중 리차드 클레이더만의 피아노곡을 연주했다는 이유로 체포된 피아니스트, 부모가 왜 강제수용소에 수감되었는지도 모른 채 그곳에서 태어나고 자란 사람, 사춘기 때 3대 온 가족이 강제수용소로 끌려가 탈출한 사람, 함께 탈출해 살아남으려 했지만 결국 헤어지게 된 형제자매의 이야기, 중국으로 탈출해 수년간 매춘부로 살았던 여성, 어린 시절 친구가 김정일의 첩이 되고 배우자와 자녀, 손주들이 북한 정권의 희생자가 된 뒤 유일하게 살아남은 북한 무용수 출신 할머니 등이 있다.",전체 관람가
"1화 카시오페아/(윤호윤호) 나는 꼭 스타가 될 거야... 그리고 내가 사랑하는 사람에게 빛을 비출 거야. 죽기 전에 꼭 한 번 보고 싶다며 매일 편지를 쓰던 백혈병을 앓고 있는 어린 팬(수연)의 죽음을 알게 된 윤호는 휴가를 얻어 수연이 머물고 있는 요양원을 찾는다. 아이들과 즐겁게 놀고 있는 수연을 보고 말문이 막히지만, 수연은 요양원에 같이 있는 아픈 언니 정아를 위해 거짓말을 했다고 말한다... 수연은 교통사고로 침대에 누워 있는 정아의 생일에 콘서트를 열어 달라고 윤호를 졸라댄다. 2화 뷰티풀 라이프(시아준수&최강창민) 풀내음보다 상쾌한 휴먼스토리 준수와 창민은 사람들을 피해 전국에서 평균 연령이 가장 높고 주민이 23명에 불과한 시골 마을로 떠난다. 하지만 마을에 도착하자마자 준수는 경운기에서 뛰어내려 늙은 우편배달부와 부딪히고, 이로 인해 창민은 갑자기 준수 대신 우편배달부가 된다. 창민은 하루 종일 마을을 돌며 편지를 배달하고 우연히 김할머니를 만나고, 준수는 논두렁에 오줌을 누는 것을 마을 소녀 영심이에게 들킨다... 그 작은 시골 마을에서 무슨 일이 일어났을까? 3화 The Way U Are/ (영웅재중편) 또 다른 나 안에 갇힌 재중은 휴가 티켓을 사러 가던 중 갑자기 갱스터들에게 끌려가 심하게 구타를 당한다. 왜 맞는지도 모르는 재중은 창식이라는 이름만 듣는다. 재중은 해머의 도움으로 그 순간을 벗어나고, 해머에서 자신과 매우 닮은 창식이라는 사람의 사진을 본다. 창식은 나이트클럽에서 웨이터로 일하다가 나이트클럽 주인의 돈을 훔쳐 도망쳤다. 나이트클럽을 벗어나기 위해 재중은 창식을 잠시 흉내내기로 결심하고, 창식의 여자친구인 나이트클럽 댄서 미나를 만나고, 망치로부터 창식에 대한 예상치 못한 이야기를 듣게 되는데... 재중은 동방신기의 영웅재중으로 돌아갈 수 있을까? 4화 Eternal(미키유천) 꿈을 이루어준 친구의 간절한 소원... 다시는 너를 잊지 않을게 콘서트 연습 중 어깨를 다친 유천은 어린 시절 잠시 살았던 바닷가 마을을 찾는다. 그곳에서 자신과 이름이 같은 소년 유천과 자신이 좋아하는 소녀 진주를 이상하게 만난다. 진주에게 접근하려는 어린 유천을 유천은 도와주지만 결과는 좋지 않다. 그러던 어느 날, 동네를 걷던 유천은 꽃밭에서 어린 유천이 진주의 목에 걸어주는 나무 인형을 보게 된다. 그 순간 유천은 잊고 있던 1994년 4월의 사건을 떠올리고 너무 놀라 잠시 말을 잃는다. 1994년 4월에 정확히 무슨 일이 일어났을까?",전체 관람가
"단 한 번만... 당신 인생 최고가 되고 싶어. 통산 149승, 최고 속구 161km/h, 3회 연속 MVP를 수상한 롯데 자이언츠의 스타 선수 '윤두훈'. 하지만 사실은 오만하고 건방지고, 365일 신문 1면을 장식하는 끊임없는 사건 사고로 결국 마운드에서 지는 2군 투수로 전락하고, 집에서 쫓겨나 후배 집에서 살게 된다! 인내심으로 윤두훈의 뒷처리를 홀로 도맡아 하던 '유란'은 더 이상 그의 인생이 추락하는 걸 지켜볼 수 없어, 숨겨진 카드를 꺼내 마지막 경고를 하는데... 사건의 달인 윤두훈 vs. 뒷처리의 달인 오유란, 그들의 본격적인 개혁 프로젝트가 시작된다!",전체 관람가
